datetime_ist,date,time,cwc_rainfall_mm,rainfall_6h_mm,rainfall_24h_mm,rainfall_72h_mm,pore_pressure_kpa,pore_pressure_mbar,pressure_change_6h_kpa,pressure_change_24h_kpa,tilt_deg,pitch_deg,roll_deg,yaw_deg,accel_x_ms2,accel_y_ms2,accel_z_ms2,gyro_x_dps,gyro_y_dps,gyro_z_dps,landslide_risk_score,landslide_risk_level,landslide_event,landslide_next_6h
25-10-2024 04:00,25-10-2024,04:00:00,0.1,0.32,1.08,37.28,0.789,7.89,-0.1379,-0.5279,13.76,1.091,0.784,4.696,0.0138,0.0121,9.8338,-0.0371,-0.0107,-0.0285,0.021,LOW,0,0
25-10-2024 05:00,25-10-2024,05:00:00,0.02,0.33,0.77,30.51,0.752,7.52,-0.1528,-0.5737,13.762,1.111,0.747,4.526,0.0004,0.0013,9.7799,0.0136,0.0262,-0.0616,0.0231,LOW,0,0
25-10-2024 06:00,25-10-2024,06:00:00,0.05,0.38,0.82,30.41,0.744,7.44,-0.1468,-0.5761,13.763,1.111,0.769,4.591,0.0117,-0.006,9.8213,-0.0402,0.0395,-0.0075,0.0104,LOW,0,0
25-10-2024 07:00,25-10-2024,07:00:00,0,0.24,0.82,30.21,0.739,7.39,-0.1005,-0.5605,13.767,1.046,0.778,4.591,-0.0115,-0.0071,9.798,-0.0193,0.0806,0.0268,0.0496,LOW,0,0
25-10-2024 08:00,25-10-2024,08:00:00,0.03,0.27,0.69,30.25,0.725,7.25,-0.0883,-0.5511,13.705,1.026,0.797,4.731,-0.0306,-0.0048,9.8008,-0.0154,-0.0343,0.0283,0.059,LOW,0,0
25-10-2024 09:00,25-10-2024,09:00:00,0,0.2,0.69,30.25,0.724,7.24,-0.0652,-0.513,13.718,1.038,0.763,4.6,0.0026,0.0079,9.7861,0.0162,0.0033,-0.0307,0.0265,LOW,0,0
25-10-2024 10:00,25-10-2024,10:00:00,0.03,0.13,0.71,30.27,0.744,7.44,-0.0452,-0.4403,13.721,1.099,0.783,4.565,0.0018,-0.0087,9.8185,0.0508,-0.0166,-0.0006,0.0214,LOW,0,0
25-10-2024 11:00,25-10-2024,11:00:00,0,0.11,0.71,30.27,0.744,7.44,-0.0078,-0.4189,13.732,1.066,0.77,4.618,0.0062,0.0072,9.8263,0.0022,0.0371,-0.0421,0.043,LOW,0,0
25-10-2024 12:00,25-10-2024,12:00:00,0,0.06,0.64,30.27,0.718,7.18,-0.0261,-0.4327,13.74,1.078,0.818,4.413,0.0067,0.0143,9.8241,-0.139,0.0168,-0.0001,0.0132,LOW,0,0
25-10-2024 13:00,25-10-2024,13:00:00,3.17,3.23,3.79,33.44,0.758,7.58,0.019,-0.3843,13.738,1.081,0.727,4.744,-0.0203,0.0117,9.8643,0.0029,-0.0327,0.0338,0.0382,LOW,0,0
25-10-2024 14:00,25-10-2024,14:00:00,0,3.2,3.79,33.41,0.774,7.74,0.0493,-0.384,13.736,1.083,0.731,4.549,0.0182,0.0005,9.8459,-0.0349,0.016,0.0156,0,LOW,0,0
25-10-2024 15:00,25-10-2024,15:00:00,0.18,3.38,3.89,33.59,0.759,7.59,0.0343,-0.3517,13.729,1.091,0.757,4.459,-0.0065,-0.0175,9.8013,0.0926,0.0269,-0.0328,0.0533,LOW,0,0
25-10-2024 16:00,25-10-2024,16:00:00,0,3.35,3.89,33.48,0.766,7.66,0.0222,-0.3185,13.734,1.084,0.772,4.526,-0.0103,-0.0053,9.8014,0.0066,0.0704,-0.025,0,LOW,0,0
25-10-2024 17:00,25-10-2024,17:00:00,0.11,3.46,4.01,23.75,0.769,7.69,0.0248,-0.3023,13.738,1.078,0.75,4.618,0.0029,-0.0167,9.8101,0.0554,-0.0533,-0.01,0.0156,LOW,0,0
25-10-2024 18:00,25-10-2024,18:00:00,0.06,3.52,4.07,23.81,0.777,7.77,0.059,-0.2535,13.742,1.094,0.765,4.778,0.0113,-0.0033,9.7483,0.013,-0.0533,0.0666,0.0147,LOW,0,0
25-10-2024 19:00,25-10-2024,19:00:00,0.03,0.39,4,23.84,0.738,7.38,-0.0191,-0.2823,13.748,1.109,0.765,4.477,0.0049,-0.0157,9.784,-0.0073,-0.0289,0.0057,0.0445,LOW,0,0
25-10-2024 20:00,25-10-2024,20:00:00,0.03,0.42,4.04,20.17,0.723,7.23,-0.0512,-0.2821,13.736,1.059,0.788,4.578,-0.0085,-0.0008,9.8241,0.0215,-0.0424,0.0675,0.0245,LOW,0,0
25-10-2024 21:00,25-10-2024,21:00:00,0,0.24,4.04,20.17,0.699,6.99,-0.0601,-0.2791,13.747,1.07,0.772,4.558,0.0006,-0.0194,9.8179,-0.062,0.0252,-0.0123,0.0238,LOW,0,0
25-10-2024 22:00,25-10-2024,22:00:00,0,0.24,4.04,19.98,0.691,6.91,-0.0752,-0.2362,13.747,1.074,0.739,4.559,0.0052,0.0015,9.8154,-0.0162,-0.0379,0.0896,0.0212,LOW,0,0
25-10-2024 23:00,25-10-2024,23:00:00,0.21,0.34,4.24,20.19,0.695,6.95,-0.0741,-0.2098,13.753,1.061,0.762,4.441,0.0066,-0.0013,9.7556,0.0214,0.0282,0.0154,0.0203,LOW,0,0
26-10-2024 00:00,26-10-2024,00:00:00,0.13,0.4,4.36,20.32,0.652,6.52,-0.1251,-0.239,13.751,1.043,0.778,4.458,0.0287,0.0167,9.8138,0.0652,0.0124,0.0698,0.011,LOW,0,0
26-10-2024 01:00,26-10-2024,01:00:00,0.01,0.38,4.23,17,0.648,6.48,-0.0905,-0.1911,13.753,1.081,0.727,4.601,0.0081,-0.0056,9.7872,0.0166,0.0081,-0.0256,0.0515,LOW,0,0
26-10-2024 02:00,26-10-2024,02:00:00,0.01,0.35,4.23,12.4,0.664,6.64,-0.059,-0.1492,13.758,1.078,0.733,4.474,-0.0128,-0.0239,9.8244,-0.0255,-0.0588,-0.0117,0.0411,LOW,0,0
26-10-2024 03:00,26-10-2024,03:00:00,0.07,0.41,4.23,12.39,0.681,6.81,-0.0174,-0.1083,13.748,1.085,0.759,4.463,0.0298,0.0039,9.8059,-0.0578,-0.0619,-0.0453,0.015,LOW,0,0
26-10-2024 04:00,26-10-2024,04:00:00,0,0.41,4.14,12.39,0.698,6.98,0.0072,-0.0911,13.746,1.066,0.758,4.749,-0.0338,-0.0018,9.8344,0.0702,-0.0307,0.0082,0.0283,LOW,0,0
26-10-2024 05:00,26-10-2024,05:00:00,0,0.21,4.12,12.39,0.701,7.01,0.0063,-0.0507,13.759,1.082,0.747,4.521,0.0005,0.0079,9.8126,0.012,-0.009,0.0052,0.0301,LOW,0,0
26-10-2024 06:00,26-10-2024,06:00:00,0,0.08,4.07,12.39,0.712,7.12,0.0596,-0.0326,13.761,1.143,0.738,4.596,0.0234,-0.0144,9.7771,-0.029,-0.0133,0.0115,0.0365,LOW,0,0
26-10-2024 07:00,26-10-2024,07:00:00,0,0.08,4.07,12.39,0.691,6.91,0.0434,-0.0472,13.751,1.098,0.751,4.429,0.0112,0.0034,9.8067,-0.0366,0.0548,0.0505,0,LOW,0,0
26-10-2024 08:00,26-10-2024,08:00:00,0.14,0.21,4.18,12.53,0.68,6.8,0.0155,-0.0454,13.741,1.058,0.751,4.484,0.0129,-0.0015,9.7809,0.0242,-0.0234,0.0687,0.0187,LOW,0,0
26-10-2024 09:00,26-10-2024,09:00:00,0,0.14,4.18,12.53,0.64,6.4,-0.0411,-0.0842,13.697,1.065,0.75,4.588,-0.0177,-0.0075,9.826,0.0013,0.0705,-0.0036,0.0263,LOW,0,0
26-10-2024 10:00,26-10-2024,10:00:00,0.26,0.41,4.41,12.79,0.624,6.24,-0.0747,-0.1206,13.681,1.112,0.718,4.51,-0.0046,0.0063,9.8028,0.0189,-0.0518,0.0071,0.0174,LOW,0,0
26-10-2024 11:00,26-10-2024,11:00:00,0,0.41,4.41,12.73,0.63,6.3,-0.071,-0.1139,13.641,1.021,0.748,4.61,-0.0173,0.0229,9.8208,-0.001,-0.007,-0.0723,0.007,LOW,0,0
26-10-2024 12:00,26-10-2024,12:00:00,0.02,0.43,4.43,12.74,0.63,6.3,-0.0814,-0.0879,13.634,1.123,0.785,4.48,-0.0039,0.0062,9.7765,-0.0427,-0.0031,0.0252,0.0048,LOW,0,0
26-10-2024 13:00,26-10-2024,13:00:00,0,0.43,1.26,9.4,0.571,5.71,-0.1203,-0.1865,13.641,1.088,0.758,4.481,0.0009,0.0088,9.7904,0.013,-0.0159,0.0805,0,LOW,0,0
26-10-2024 14:00,26-10-2024,14:00:00,0,0.28,1.26,9.27,0.561,5.61,-0.1188,-0.2136,13.66,1.099,0.764,4.595,0.0224,0.0013,9.7898,-0.019,0.035,-0.073,0.0295,LOW,0,0
26-10-2024 15:00,26-10-2024,15:00:00,0,0.28,1.08,9.2,0.541,5.41,-0.0995,-0.2181,13.656,1.134,0.73,4.471,0.0118,0.017,9.8059,-0.0528,0.0421,-0.0036,0.0183,LOW,0,0
26-10-2024 16:00,26-10-2024,16:00:00,0,0.02,1.08,9.18,0.524,5.24,-0.1,-0.2428,13.709,1.101,0.785,4.337,0.005,-0.0122,9.7918,0.0544,0.019,-0.0036,0.0133,LOW,0,0
26-10-2024 17:00,26-10-2024,17:00:00,0.03,0.05,1,9.13,0.539,5.39,-0.0915,-0.2302,13.708,1.114,0.749,4.57,0.0109,-0.0144,9.8185,0.024,-0.0143,0.0141,0.0366,LOW,0,0
26-10-2024 18:00,26-10-2024,18:00:00,0.15,0.18,1.09,9.28,0.509,5.09,-0.121,-0.2679,13.706,1.069,0.766,4.465,0.0007,-0.0173,9.8611,-0.0072,-0.0362,-0.0589,0,LOW,0,0
26-10-2024 19:00,26-10-2024,19:00:00,0,0.18,1.06,9.21,0.482,4.82,-0.0895,-0.2568,13.718,1.124,0.704,4.46,-0.0393,0.0015,9.805,-0.0301,-0.0147,0.0649,0.0219,LOW,0,0
26-10-2024 20:00,26-10-2024,20:00:00,0.04,0.23,1.07,9.16,0.503,5.03,-0.0574,-0.2198,13.661,1.092,0.732,4.555,0.0032,0.0082,9.7888,0.0324,0.0228,0.0593,0.0438,LOW,0,0
26-10-2024 21:00,26-10-2024,21:00:00,0,0.23,1.07,9.16,0.49,4.9,-0.0511,-0.2091,13.663,1.114,0.756,4.633,-0.0062,0.0048,9.7576,-0.0332,-0.0171,0.0066,0.0016,LOW,0,0
26-10-2024 22:00,26-10-2024,22:00:00,0.11,0.33,1.18,6.25,0.499,4.99,-0.0244,-0.192,13.662,1.111,0.756,4.634,0.0025,0.0039,9.803,-0.0271,-0.0451,-0.0199,0.0331,LOW,0,0
26-10-2024 23:00,26-10-2024,23:00:00,0.27,0.58,1.24,6.49,0.496,4.96,-0.0426,-0.1987,13.667,1.049,0.741,4.728,0.0068,0.0111,9.7808,0.0637,-0.0122,-0.0139,0.014,LOW,0,0
27-10-2024 00:00,27-10-2024,00:00:00,0.18,0.6,1.29,6.59,0.491,4.91,-0.0187,-0.1614,13.63,1.128,0.752,4.565,-0.008,-0.0131,9.8166,0.0875,0.0942,0.0204,0.0478,LOW,0,0
27-10-2024 01:00,27-10-2024,01:00:00,0,0.6,1.29,6.46,0.466,4.66,-0.0156,-0.182,13.624,1.112,0.772,4.602,-0.017,-0.0087,9.7989,-0.0083,0.0047,-0.0695,0.0223,LOW,0,0
27-10-2024 02:00,27-10-2024,02:00:00,0.17,0.73,1.45,6.63,0.48,4.8,-0.0232,-0.1839,13.623,1.098,0.737,4.481,-0.0083,0.0072,9.8095,-0.0686,-0.0622,-0.0513,0.0127,LOW,0,0
27-10-2024 03:00,27-10-2024,03:00:00,0.04,0.76,1.41,6.66,0.487,4.87,-0.0025,-0.1942,13.547,1.045,0.708,4.401,-0.0172,0.0285,9.8407,-0.0414,-0.031,-0.0606,0.0522,LOW,0,0
27-10-2024 04:00,27-10-2024,04:00:00,0.15,0.8,1.56,6.77,0.473,4.73,-0.0258,-0.2249,13.547,1.086,0.769,4.395,0.0086,-0.0038,9.831,-0.0067,0.0101,0.0634,0.024,LOW,0,0
27-10-2024 05:00,27-10-2024,05:00:00,0,0.53,1.56,6.44,0.465,4.65,-0.0307,-0.2358,13.548,1.089,0.718,4.619,0.0221,-0.0003,9.8077,0.0288,0.0774,-0.0095,0.02,LOW,0,0
27-10-2024 06:00,27-10-2024,06:00:00,0,0.35,1.56,6.44,0.468,4.68,-0.023,-0.244,13.547,1.115,0.763,4.582,-0.0018,-0.0079,9.8237,0.0417,-0.0017,-0.0188,0.0214,LOW,0,0
27-10-2024 07:00,27-10-2024,07:00:00,0.02,0.37,1.58,6.46,0.444,4.44,-0.0219,-0.2473,13.604,1.139,0.802,4.527,0.0186,0.031,9.8171,0.0127,0.0234,-0.0452,0.0524,LOW,0,0
27-10-2024 08:00,27-10-2024,08:00:00,0,0.21,1.44,6.3,0.405,4.05,-0.0751,-0.2745,13.603,1.089,0.764,4.592,0.009,0.0044,9.835,-0.0121,-0.0434,-0.0205,0.0329,LOW,0,0
27-10-2024 09:00,27-10-2024,09:00:00,0.03,0.2,1.48,6.34,0.4,4,-0.0874,-0.2405,13.612,1.086,0.747,4.554,0.0144,-0.0149,9.7888,0.0145,-0.0018,0.0049,0,LOW,0,0
27-10-2024 10:00,27-10-2024,10:00:00,0,0.06,1.21,6.34,0.377,3.77,-0.0961,-0.2463,13.611,1.137,0.737,4.439,-0.0042,-0.0096,9.7962,0.0406,-0.0427,-0.0353,0.0258,LOW,0,0
27-10-2024 11:00,27-10-2024,11:00:00,0,0.06,1.21,6.34,0.385,3.85,-0.0799,-0.2447,13.615,1.097,0.762,4.549,0.0146,-0.0074,9.8331,0.0465,0.0051,0.0186,0.0223,LOW,0,0
27-10-2024 12:00,27-10-2024,12:00:00,0,0.06,1.19,6.26,0.372,3.72,-0.0956,-0.2582,13.617,1.119,0.744,4.625,0.0025,-0.0099,9.8131,0.0457,0.0396,0.0469,0.0341,LOW,0,0
27-10-2024 13:00,27-10-2024,13:00:00,0,0.03,1.19,6.25,0.34,3.4,-0.1037,-0.2307,13.624,1.119,0.754,4.622,-0.0028,0.0178,9.8317,-0.086,-0.0776,0.0204,0.0463,LOW,0,0
27-10-2024 14:00,27-10-2024,14:00:00,0.04,0.07,1.23,6.28,0.337,3.37,-0.068,-0.2237,13.625,1.051,0.728,4.606,0.0111,0.0193,9.7879,-0.0236,0.0031,0,0.0145,LOW,0,0
27-10-2024 15:00,27-10-2024,15:00:00,0,0.04,1.23,6.21,0.308,3.08,-0.092,-0.233,13.626,1.091,0.77,4.522,-0.0091,-0.0089,9.8064,0.0492,0.0452,-0.005,0.0389,LOW,0,0
27-10-2024 16:00,27-10-2024,16:00:00,0,0.04,1.23,6.21,0.31,3.1,-0.0679,-0.2141,13.632,1.071,0.759,4.371,-0.0068,-0.004,9.7646,-0.0483,0.0005,0.0103,0,LOW,0,0
27-10-2024 17:00,27-10-2024,17:00:00,0,0.04,1.2,6.21,0.265,2.65,-0.1201,-0.2733,14.016,1.326,0.902,4.626,0.0764,0.0671,9.8977,0.2103,0.0534,-0.001,0.1746,LOW,0,0
27-10-2024 18:00,27-10-2024,18:00:00,0.06,0.1,1.11,6.27,0.261,2.61,-0.1109,-0.2481,14.019,1.11,0.774,4.587,-0.01,0.0285,9.8123,-0.1273,-0.0568,0.0069,0.0444,LOW,0,0
27-10-2024 19:00,27-10-2024,19:00:00,0.08,0.18,1.19,6.25,0.264,2.64,-0.0759,-0.2171,14.025,1.067,0.746,4.567,-0.0029,-0.0004,9.8364,-0.0231,-0.0269,0.0648,0.0216,LOW,0,0
27-10-2024 20:00,27-10-2024,20:00:00,0,0.15,1.15,6.25,0.238,2.38,-0.0993,-0.2655,14.036,1.121,0.724,4.578,0.0203,-0.0023,9.7784,-0.0027,-0.0471,-0.0331,0.0182,LOW,0,0
27-10-2024 21:00,27-10-2024,21:00:00,0.01,0.16,1.16,6.27,0.257,2.57,-0.051,-0.2329,14.032,1.103,0.712,4.573,-0.0021,0.0189,9.8191,0.0102,-0.0298,0.0016,0.03,LOW,0,0
27-10-2024 22:00,27-10-2024,22:00:00,0,0.16,1.05,6.27,0.224,2.24,-0.0855,-0.2752,14.039,1.082,0.77,4.473,-0.007,-0.0098,9.8263,0.035,-0.0047,0.0224,0.0115,LOW,0,0
27-10-2024 23:00,27-10-2024,23:00:00,0.09,0.24,0.87,6.35,0.227,2.27,-0.0387,-0.2694,14.033,1.087,0.75,4.624,0.0047,0.0105,9.8003,-0.0466,0.0372,0.0424,0.0377,LOW,0,0
28-10-2024 00:00,28-10-2024,00:00:00,0,0.18,0.69,6.35,0.194,1.94,-0.0675,-0.297,14.027,1.121,0.746,4.561,0.01,-0.0087,9.8139,0.0187,-0.0205,-0.0309,0.0043,LOW,0,0
28-10-2024 01:00,28-10-2024,01:00:00,0,0.1,0.69,6.2,0.17,1.7,-0.0941,-0.2956,14.032,1.085,0.738,4.518,0.004,0.008,9.7788,0.0522,-0.0253,0.0118,0.0425,LOW,0,0
28-10-2024 02:00,28-10-2024,02:00:00,0.02,0.11,0.54,6.22,0.173,1.73,-0.0648,-0.3071,14.025,1.072,0.748,4.475,0.0237,0.0133,9.8117,-0.0017,0.0373,-0.0166,0.0139,LOW,0,0
28-10-2024 03:00,28-10-2024,03:00:00,0,0.1,0.5,6.15,0.178,1.78,-0.0783,-0.3088,14.013,1.122,0.75,4.499,-0.0083,-0.015,9.8152,0.0041,0.0121,-0.0551,0.0261,LOW,0,0
28-10-2024 04:00,28-10-2024,04:00:00,0,0.1,0.35,6.05,0.177,1.77,-0.0467,-0.2962,14.016,1.104,0.732,4.567,0.0049,0.0044,9.8469,0.0427,0.0203,0.0133,0.0102,LOW,0,0
28-10-2024 05:00,28-10-2024,05:00:00,0,0.02,0.35,6.03,0.187,1.87,-0.0399,-0.2786,14.018,1.089,0.756,4.705,-0.0023,-0.0038,9.8398,-0.0152,-0.0114,0.0352,0.0271,LOW,0,0
28-10-2024 06:00,28-10-2024,06:00:00,1.3,1.32,1.65,7.28,0.178,1.78,-0.0151,-0.2891,14.014,1.101,0.747,4.596,0.0027,0.0161,9.8321,-0.0203,0.0235,-0.0218,0.0331,LOW,0,0
28-10-2024 07:00,28-10-2024,07:00:00,0,1.32,1.63,7.28,0.153,1.53,-0.0176,-0.2913,14.053,1.11,0.729,4.507,0.0102,-0.0078,9.8042,-0.0243,0.0216,-0.0516,0.0345,LOW,0,0
28-10-2024 08:00,28-10-2024,08:00:00,15.14,16.44,16.78,22.39,0.386,3.86,0.2131,-0.0189,14.056,1.092,0.746,4.473,-0.006,-0.016,9.7533,-0.0392,-0.0082,-0.0763,0.1249,LOW,0,0
28-10-2024 09:00,28-10-2024,09:00:00,0,16.44,16.74,22.39,0.419,4.19,0.2411,0.0198,14.061,1.098,0.731,4.491,0.0012,0.0053,9.8013,-0.0614,-0.0329,-0.0597,0.1497,LOW,0,0
28-10-2024 10:00,28-10-2024,10:00:00,0.06,16.5,16.8,22.42,0.462,4.62,0.285,0.0848,14.062,1.113,0.781,4.557,0.0087,-0.0235,9.8017,-0.0188,-0.0076,-0.0259,0.2002,LOW,0,0
28-10-2024 11:00,28-10-2024,11:00:00,0,16.5,16.8,22.42,0.523,5.23,0.3365,0.1377,13.619,0.831,0.573,4.429,-0.0954,-0.0702,9.9262,0.0788,0.0847,-0.0077,0.3888,MODERATE,0,0
28-10-2024 12:00,28-10-2024,12:00:00,0.25,15.45,17.05,22.67,0.589,5.89,0.4105,0.2169,13.622,1.07,0.756,4.398,-0.0097,-0.0039,9.8061,0.0698,0.0445,0.0051,0.2334,LOW,0,0
28-10-2024 13:00,28-10-2024,13:00:00,0,15.46,17.05,19.51,0.651,6.51,0.4978,0.3101,13.62,1.101,0.757,4.626,0.0027,-0.0129,9.7825,-0.0084,0.016,0.0357,0.2228,LOW,0,0
28-10-2024 14:00,28-10-2024,14:00:00,0.12,0.43,17.13,19.63,0.63,6.3,0.2438,0.2929,13.657,1.134,0.746,4.428,0.0108,-0.0075,9.7939,-0.0275,0.0061,0.0094,0.1875,LOW,0,0
28-10-2024 15:00,28-10-2024,15:00:00,0.06,0.49,17.19,19.5,0.634,6.34,0.2148,0.3266,13.654,1.103,0.756,4.668,0.022,-0.0058,9.798,0.0053,-0.0096,-0.0429,0.1417,LOW,0,0
28-10-2024 16:00,28-10-2024,16:00:00,0.01,0.44,17.21,19.52,0.618,6.18,0.1557,0.3084,13.61,1.071,0.735,4.65,-0.0049,-0.0073,9.8384,0.0422,0.0264,-0.0204,0.0969,LOW,0,0
28-10-2024 17:00,28-10-2024,17:00:00,0.05,0.5,17.26,19.46,0.629,6.29,0.1055,0.3634,13.525,1.114,0.715,4.542,-0.0116,0.0064,9.8486,0.0048,0.025,-0.0013,0.074,LOW,0,0
28-10-2024 18:00,28-10-2024,18:00:00,0.04,0.29,17.24,19.44,0.634,6.34,0.0453,0.3731,13.483,1.104,0.681,4.488,-0.0094,0.0012,9.851,-0.0053,-0.0731,0.0371,0.001,LOW,0,0
28-10-2024 19:00,28-10-2024,19:00:00,0,0.28,17.15,19.41,0.652,6.52,0.0017,0.3877,13.468,1.084,0.769,4.392,-0.0188,-0.0051,9.7687,-0.0101,-0.0563,-0.0642,0.0666,LOW,0,0
28-10-2024 20:00,28-10-2024,20:00:00,0.29,0.45,17.44,19.66,0.654,6.54,0.0235,0.4157,13.47,1.091,0.747,4.422,-0.0057,0.0183,9.7754,-0.0185,-0.0754,-0.0376,0.0139,LOW,0,0
28-10-2024 21:00,28-10-2024,21:00:00,17.23,17.63,34.66,36.89,0.898,8.98,0.2633,0.6409,13.471,1.075,0.732,4.678,-0.011,0.0166,9.8267,0.0126,-0.002,-0.008,0.1845,LOW,0,0
28-10-2024 22:00,28-10-2024,22:00:00,0,17.61,34.66,36.89,1.003,10.03,0.3846,0.7785,13.472,1.112,0.724,4.515,-0.011,-0.0082,9.7758,0.0412,0.0104,0.0277,0.2552,MODERATE,0,0
28-10-2024 23:00,28-10-2024,23:00:00,0.13,17.69,34.7,36.81,1.042,10.42,0.4135,0.8156,13.527,1.112,0.722,4.628,-0.0023,0.0131,9.8133,0.1198,0.0607,0.0431,0.2466,LOW,0,0
29-10-2024 00:00,29-10-2024,00:00:00,0.01,17.65,34.71,36.69,1.146,11.46,0.5117,0.9523,13.551,1.112,0.744,4.498,0.0187,0.0126,9.7862,0.0951,-0.049,0.0162,0.246,LOW,0,0
29-10-2024 01:00,29-10-2024,01:00:00,0.2,17.85,34.91,36.88,1.213,12.13,0.5605,1.0423,13.555,1.093,0.796,4.609,-0.0218,-0.0083,9.7891,0.0023,0.0123,0.0144,0.2167,LOW,0,0
29-10-2024 02:00,29-10-2024,02:00:00,0,17.56,34.89,36.87,1.254,12.54,0.6003,1.0808,13.86,1.249,0.807,4.49,0.072,0.065,9.8647,0.2215,-0.0911,0.0026,0.2853,MODERATE,0,0
29-10-2024 03:00,29-10-2024,03:00:00,0,0.33,34.89,36.81,1.248,12.48,0.35,1.0692,13.767,1.028,0.702,4.582,-0.02,-0.0142,9.8346,-0.0072,0.0305,0.0415,0.2671,MODERATE,0,0
29-10-2024 04:00,29-10-2024,04:00:00,0,0.33,34.89,36.81,1.267,12.67,0.2645,1.0897,13.854,1.167,0.727,4.545,0.0227,0.0141,9.8071,-0.0599,-0.0103,0.0449,0.1863,LOW,0,0
29-10-2024 05:00,29-10-2024,05:00:00,0,0.2,34.89,36.81,1.285,12.85,0.2428,1.0984,13.853,1.068,0.735,4.657,-0.004,0.0226,9.7721,-0.014,-0.0644,0.0817,0.1665,LOW,0,0
29-10-2024 06:00,29-10-2024,06:00:00,0,0.2,33.59,36.81,1.324,13.24,0.1781,1.1455,13.851,1.138,0.698,4.43,-0.0221,-0.005,9.8228,0.0528,-0.0173,-0.0031,0.1043,LOW,0,0
29-10-2024 07:00,29-10-2024,07:00:00,0,0,33.59,36.81,1.327,13.27,0.1148,1.1747,13.856,1.058,0.737,4.505,0.0161,0.0055,9.8215,-0.0377,-0.0524,0.0065,0.0697,LOW,0,0
29-10-2024 08:00,29-10-2024,08:00:00,9.43,9.43,27.88,46.09,1.455,14.55,0.2006,1.0683,13.866,1.136,0.709,4.514,-0.0007,-0.0071,9.8241,0.038,0.051,-0.0013,0.0837,LOW,0,0
29-10-2024 09:00,29-10-2024,09:00:00,14.63,24.06,42.51,60.73,1.707,17.07,0.4597,1.2878,13.961,1.165,0.76,4.444,0.0136,0.0017,9.8524,0.0137,-0.0699,-0.017,0.2388,LOW,0,0
29-10-2024 10:00,29-10-2024,10:00:00,0.08,24.14,42.53,60.54,1.756,17.56,0.4894,1.2942,13.862,1.012,0.732,4.539,-0.0232,-0.0188,9.8404,-0.0451,-0.0919,0.0204,0.2831,MODERATE,0,0
29-10-2024 11:00,29-10-2024,11:00:00,0.07,24.21,42.6,60.61,1.838,18.38,0.5534,1.3152,13.864,1.084,0.696,4.529,-0.0047,0.0247,9.7952,0.0327,-0.0402,0.0134,0.2018,LOW,0,0
29-10-2024 12:00,29-10-2024,12:00:00,0.23,24.44,42.58,60.82,1.926,19.26,0.6021,1.3371,13.862,1.087,0.726,4.411,-0.0028,0.0071,9.8359,-0.0011,-0.0179,-0.0246,0.2324,LOW,0,0
29-10-2024 13:00,29-10-2024,13:00:00,0,24.44,42.58,60.82,1.979,19.79,0.6513,1.3282,13.936,1.141,0.746,4.515,0.0135,-0.0207,9.8369,0.0436,0.0349,-0.028,0.2321,LOW,0,0
29-10-2024 14:00,29-10-2024,14:00:00,0.06,15.07,42.52,60.88,2.023,20.23,0.5681,1.3926,13.961,1.115,0.73,4.382,0.0149,-0.0167,9.7902,0.0761,0.0062,0.0064,0.1972,LOW,0,0
29-10-2024 15:00,29-10-2024,15:00:00,3.1,3.54,45.56,63.98,2.049,20.49,0.3422,1.4153,14.049,1.165,0.787,4.662,0.0153,0.0108,9.8369,0.0118,-0.0616,0.0024,0.2778,MODERATE,0,0
29-10-2024 16:00,29-10-2024,16:00:00,0,3.46,45.55,63.98,2.054,20.54,0.2973,1.4358,14.053,1.077,0.726,4.516,0.015,-0.0061,9.7982,0.0914,-0.0565,-0.0046,0.1846,LOW,0,0
29-10-2024 17:00,29-10-2024,17:00:00,0,3.4,45.49,63.95,2.089,20.89,0.2512,1.4609,14.048,1.082,0.708,4.414,0.005,0.0031,9.8213,0.0401,0.0456,-0.0506,0.156,LOW,0,0
29-10-2024 18:00,29-10-2024,18:00:00,0.04,3.21,45.5,63.85,2.132,21.32,0.2056,1.4974,14.037,1.128,0.746,4.45,-0.0037,-0.0093,9.8332,-0.0714,-0.005,-0.0799,0.1399,LOW,0,0
29-10-2024 19:00,29-10-2024,19:00:00,0,3.21,45.5,63.85,2.133,21.33,0.1543,1.4808,14.005,1.098,0.701,4.397,-0.0159,0.001,9.834,0.0502,-0.0606,0.0118,0.0832,LOW,0,0
29-10-2024 20:00,29-10-2024,20:00:00,0.09,3.24,45.3,63.89,2.146,21.46,0.1236,1.4926,14.011,1.126,0.74,4.534,0.0072,-0.0038,9.8704,0.0013,-0.0102,0.0163,0.066,LOW,0,0
29-10-2024 21:00,29-10-2024,21:00:00,0.09,0.23,28.16,63.98,2.142,21.42,0.0925,1.2444,14.011,1.109,0.707,4.569,0.0135,0.0083,9.8276,-0.0098,-0.0001,0.0179,0.057,LOW,0,0
29-10-2024 22:00,29-10-2024,22:00:00,0.12,0.34,28.28,63.99,2.126,21.26,0.0724,1.1236,14.001,1.143,0.708,4.442,0.0149,0.0064,9.8546,-0.0447,-0.0043,0.0139,0.0173,LOW,0,0
29-10-2024 23:00,29-10-2024,23:00:00,0,0.34,28.15,63.72,2.075,20.75,-0.0147,1.0327,13.993,1.109,0.686,4.643,-0.0055,0.0019,9.7883,-0.0067,0.0269,0.0404,0.0106,LOW,0,0
