datetime_ist,date,time,cwc_rainfall_mm,rainfall_6h_mm,rainfall_24h_mm,rainfall_72h_mm,pore_pressure_kpa,pore_pressure_mbar,pressure_change_6h_kpa,pressure_change_24h_kpa,tilt_deg,pitch_deg,roll_deg,yaw_deg,accel_x_ms2,accel_y_ms2,accel_z_ms2,gyro_x_dps,gyro_y_dps,gyro_z_dps,landslide_risk_score,landslide_risk_level,landslide_event,landslide_next_6h
2025-04-01 10:00:00,01-04-2025,10:00:00,0.19906446459023908,0.5506902504263347,13.438128929180477,35.1976611614756,0.928,9.28,-0.01,0.1591,10.88,1.084,0.792,4.92,0.0112,-0.0056,9.8255,0.018,-0.0161,0.0389,0.65,HIGH,0,0
2025-04-01 11:00:00,01-04-2025,11:00:00,0.2898199453456805,0.7137479234839527,13.649639890691361,35.5195498633642,0.888,8.88,-0.069,0.1018,10.888,1.128,0.804,5.138,-0.0008,-0.0255,9.8423,0.0086,-0.0212,0.001,0.65,HIGH,0,0
2025-04-01 12:00:00,01-04-2025,12:00:00,0.2999901358207314,0.849986190149024,13.929980271641464,35.86997533955183,0.889,8.89,-0.0497,0.0637,10.808,1.066,0.738,4.997,-0.019,-0.012,9.7986,0.0008,-0.0932,-0.0331,0.65,HIGH,0,0
2025-04-01 13:00:00,01-04-2025,13:00:00,0.5228887821527848,1.1620442950138987,14.375777564305569,36.42722195538196,0.9,9.0,-0.0195,0.0481,10.809,1.098,0.773,5.106,0.0095,-0.0027,9.845,0.0466,0.063,0.0193,0.65,HIGH,0,0
2025-04-01 14:00:00,01-04-2025,14:00:00,0.8463266725904501,1.4748573416266302,15.0226533451809,37.185816681476126,0.912,9.12,-0.002,0.0787,10.815,1.071,0.746,4.992,-0.0007,-0.0127,9.7837,-0.0329,0.0627,-0.0255,0.65,HIGH,0,0
2025-04-01 15:00:00,01-04-2025,15:00:00,1.2820174962409407,2.030824494737317,15.684034992481882,38.25004374060235,0.93,9.3,0.0058,0.1177,10.811,1.096,0.8,4.981,-0.022,-0.009,9.8146,0.0593,0.0007,0.119,0.65,HIGH,0,0
2025-04-01 16:00:00,01-04-2025,16:00:00,1.775311208538048,2.615435691953267,16.580622417076096,39.48827802134512,0.961,9.61,0.0329,0.1697,10.822,1.087,0.817,5.201,0.0182,-0.007,9.7755,0.0378,-0.0071,0.0308,0.65,HIGH,0,0
2025-04-01 17:00:00,01-04-2025,17:00:00,2.300817958069028,3.231145141296639,17.591635916138056,40.69204489517257,0.951,9.51,0.0639,0.2169,10.811,1.087,0.748,4.969,0.0025,-0.0065,9.8268,0.0452,-0.0296,-0.0657,0.65,HIGH,0,1
2025-04-01 18:00:00,01-04-2025,18:00:00,2.768958043234618,3.886541260528465,18.457916086469236,41.862395108086545,0.935,9.35,0.0453,0.2114,10.806,1.051,0.797,5.02,0.0012,0.0009,9.8246,0.0634,0.0372,0.0869,0.65,HIGH,0,1
2025-04-01 19:00:00,01-04-2025,19:00:00,3.0944027983952704,4.342163917753378,6.968805596790541,42.676006995988175,0.897,8.97,-0.0027,0.0038,10.805,1.065,0.772,4.986,-0.0037,0.0053,9.7962,0.0563,-0.0264,0.0043,0.65,HIGH,0,1
2025-04-01 20:00:00,01-04-2025,20:00:00,3.281172740812574,4.575641837137604,7.2623454816251485,42.83793185203144,0.855,8.55,-0.0563,-0.0571,10.807,1.072,0.811,5.034,0.0197,0.0039,9.7739,0.0127,0.0326,-0.043,0.65,HIGH,0,1
2025-04-01 21:00:00,01-04-2025,21:00:00,3.0944027983952704,4.402163917753379,7.028805596790541,42.47600699598818,0.827,8.27,-0.103,-0.0938,14.066390412199205,1.1697051095379833,0.8130242523623978,5.007,-0.0043,0.0037,9.8091,0.0168,-0.01,0.0305,0.65,HIGH,0,1
2025-04-01 22:00:00,01-04-2025,22:00:00,2.768958043234618,3.946541260528465,6.377916086469236,41.66239510808655,1.2397156182617661,7.98,0.19550878886191425,0.08749547688288856,16.937027361473756,1.2293971311176657,0.9264679288857698,5.057,0.0075,-0.0102,9.8053,-0.0575,-0.0445,0.0212,0.65,HIGH,1,1
2025-04-01 23:00:00,01-04-2025,23:00:00,2.300817958069028,3.291145141296639,5.361635916138056,40.49204489517257,1.619560689920489,7.6,0.5055597845314656,0.2299539450886621,19.477885565263783,1.3221351304914253,0.9783392738088091,5.05,-0.0036,0.016,9.7823,0.0396,0.0582,-0.0682,0.65,HIGH,0,0
2025-04-02 00:00:00,02-04-2025,00:00:00,1.835311208538048,2.615435691953267,4.380622417076096,39.11827802134512,2.001825191992084,7.47,0.8298990924335632,0.42068533554320925,22.0176550724048,1.5258537299053683,1.1095280595492114,5.099,0.0547,0.0475,9.8804,-0.0056,0.4278,-0.0304,0.65,HIGH,0,0
2025-04-02 01:00:00,02-04-2025,01:00:00,1.2720174962409407,1.9108244947373167,3.3740349924818815,37.61004374060235,2.3577293904494283,7.29,1.1520162859003744,0.6394612141281433,23.995362228057587,1.4093777305967712,1.0528195075095985,5.125,-0.0037,0.0006,9.8466,-0.0253,-0.0617,0.012,0.65,HIGH,0,0
2025-04-02 02:00:00,02-04-2025,02:00:00,0.8463266725904501,1.2448573416266302,2.5226533451809003,36.35581668147613,2.695427607444146,7.13,1.4651474611956383,0.84101685494817,25.733917673335398,1.4204350171027778,1.136906573145627,5.174,0.0085,0.0153,9.7729,0.0238,0.0194,-0.0282,0.65,HIGH,0,0
2025-04-02 03:00:00,02-04-2025,03:00:00,0.7328887821527847,1.0020442950138988,2.0857775643055696,35.757221955381965,2.99801178494574,6.81,1.7335781274438498,0.9964532015579888,27.277599953277566,1.486667945272857,1.1364007875005426,4.939,-0.0251,-0.0257,9.7919,-0.0433,-0.0134,-0.0083,0.65,HIGH,0,0
2025-04-02 04:00:00,02-04-2025,04:00:00,0.3499901358207314,0.7399861901490239,1.5699802716414628,35.24997533955183,3.3085148557997552,6.75,2.0125459403861274,1.1864387222034454,28.563482299388337,1.4916433921545218,1.140841824825845,4.916,-0.0061,-0.025,9.8704,-0.0714,-0.0326,-0.045,0.65,HIGH,0,0
2025-04-02 05:00:00,02-04-2025,05:00:00,0.0,0.32,0.89,34.5,0.648,6.48,-0.1118,-0.3084,11.045,1.119,0.78,5.164,-0.003,-0.0109,9.8031,-0.0296,-0.0335,0.0588,0.18170834831406144,LOW,0,0
2025-04-02 06:00:00,02-04-2025,06:00:00,0.0,0.26,0.84,34.49,0.66,6.6,-0.0867,-0.2788,11.044,1.097,0.797,5.126,0.0017,0.0034,9.7964,-0.0144,-0.0549,-0.001,0.1825772393576379,LOW,0,0
2025-04-02 07:00:00,02-04-2025,07:00:00,0.23,0.49,1.06,34.69,0.609,6.09,-0.1195,-0.3104,11.05,1.11,0.83,4.953,0.0123,0.0102,9.8034,-0.0755,-0.0225,0.0146,0.17896683741043234,LOW,0,0
2025-04-02 08:00:00,02-04-2025,08:00:00,0.03,0.52,0.95,34.61,0.587,5.87,-0.1261,-0.3269,11.05,1.099,0.808,5.132,0.0012,0.0094,9.8094,-0.1021,-0.0646,0.0065,0.1759650174090238,LOW,0,0
2025-04-02 09:00:00,02-04-2025,09:00:00,0.0,0.31,0.9,34.61,0.583,5.83,-0.0985,-0.3411,11.064,1.101,0.799,4.919,0.002,-0.0011,9.7897,-0.0275,-0.0099,0.0443,0.175464157052173,LOW,0,0
2025-04-02 10:00:00,02-04-2025,10:00:00,0.02,0.28,0.81,34.64,0.547,5.47,-0.1281,-0.381,11.069,1.087,0.794,4.889,-0.0085,-0.0058,9.7704,-0.0423,-0.0374,-0.0653,0.1712554011101852,LOW,0,0
2025-04-02 11:00:00,02-04-2025,11:00:00,0.0,0.28,0.68,34.64,0.558,5.58,-0.0897,-0.3292,11.08,1.107,0.758,4.93,0.0079,-0.0222,9.8147,0.0308,-0.0951,-0.0129,0.17250890322159446,LOW,0,0
2025-04-02 12:00:00,02-04-2025,12:00:00,0.06,0.34,0.74,34.59,0.565,5.65,-0.0949,-0.324,11.077,1.051,0.787,5.15,-0.0213,0.0071,9.8347,0.0743,0.0317,0.0152,0.1731716947802514,LOW,0,0
2025-04-02 13:00:00,02-04-2025,13:00:00,0.0,0.11,0.74,34.59,0.583,5.83,-0.0263,-0.3172,11.079,1.101,0.827,4.982,0.0033,-0.016,9.801,0.001,0.094,-0.0405,0.17504923785894183,LOW,0,0
2025-04-02 14:00:00,02-04-2025,14:00:00,0.0,0.08,0.74,15.09,0.592,5.92,0.0056,-0.3193,11.075,1.085,0.801,4.955,-0.0232,-0.0026,9.856,0.0392,0.1205,0.0397,0.17589885105306585,LOW,0,0
2025-04-02 15:00:00,02-04-2025,15:00:00,0.0,0.08,0.74,15.09,0.592,5.92,0.0088,-0.3382,11.485,1.333,0.976,5.057,0.0819,0.0631,9.97,-0.1833,0.286,0.0169,0.18320983536119712,LOW,0,0
2025-04-02 16:00:00,02-04-2025,16:00:00,0.0,0.06,0.74,15.09,0.58,5.8,0.0336,-0.3803,11.477,1.14,0.814,5.07,-0.0006,0.0138,9.8528,-0.0652,0.0212,-0.0252,0.1818392621817754,LOW,0,0
2025-04-02 17:00:00,02-04-2025,17:00:00,0.0,0.06,0.74,15.09,0.545,5.45,-0.0133,-0.4063,11.48,1.107,0.762,5.063,-0.0086,0.0319,9.8137,-0.0234,-0.0397,0.0325,0.17831132435995986,LOW,0,0
2025-04-02 18:00:00,02-04-2025,18:00:00,0.0,0.0,0.74,15.09,0.557,5.57,-0.0088,-0.3781,11.483,1.059,0.796,4.9,0.0019,-0.0196,9.805,-0.0302,0.0298,0.0233,0.1795927391941605,LOW,0,0
2025-04-02 19:00:00,02-04-2025,19:00:00,0.0,0.0,0.74,15.03,0.532,5.32,-0.0512,-0.3658,11.487,1.104,0.748,4.939,-0.0041,0.0067,9.7827,0.0022,-0.0697,-0.0248,0.1771058995639458,LOW,0,0
2025-04-02 20:00:00,02-04-2025,20:00:00,0.03,0.03,0.69,15.04,0.515,5.15,-0.077,-0.34,11.488,1.078,0.809,5.027,0.0098,0.0042,9.7754,-0.0415,0.0238,-0.0019,0.17538417814464374,LOW,0,0
2025-04-02 21:00:00,02-04-2025,21:00:00,0.0,0.03,0.69,15.04,0.496,4.96,-0.0955,-0.3307,11.481,1.104,0.791,4.965,-0.0021,0.0024,9.8001,-0.0024,0.0309,0.0087,0.17331515006847656,LOW,0,0
2025-04-02 22:00:00,02-04-2025,22:00:00,0.0,0.03,0.69,14.9,0.475,4.75,-0.1056,-0.3232,11.49,1.091,0.814,4.948,-0.0112,0.0005,9.8235,0.0278,0.0114,0.0426,0.17132677539250565,LOW,0,0
2025-04-02 23:00:00,02-04-2025,23:00:00,0.05,0.08,0.74,14.78,0.485,4.85,-0.06,-0.2749,11.489,1.074,0.819,4.94,0.0036,-0.0069,9.7926,-0.0705,0.061,0.0721,0.17233221024601808,LOW,0,0
2025-04-03 00:00:00,03-04-2025,00:00:00,0.25,0.33,0.93,15.03,0.494,4.94,-0.0627,-0.2531,11.494,1.1,0.829,5.017,-0.0215,-0.0098,9.834,0.0178,-0.0007,-0.0463,0.17422942095910304,LOW,0,0
2025-04-03 01:00:00,03-04-2025,01:00:00,0.0,0.33,0.93,14.66,0.493,4.93,-0.0387,-0.2358,11.501,1.089,0.789,4.917,0.0,0.0002,9.7926,-0.0071,-0.0418,-0.0161,0.1742519159901569,LOW,0,0
2025-04-03 02:00:00,03-04-2025,02:00:00,0.16,0.46,1.09,14.82,0.485,4.85,-0.0305,-0.228,11.504,1.107,0.797,4.909,0.0118,0.0013,9.8172,-0.0301,0.0122,0.0235,0.1745786285454755,LOW,0,0
2025-04-03 03:00:00,03-04-2025,03:00:00,0.0,0.46,0.88,14.81,0.445,4.45,-0.0516,-0.2368,11.506,1.091,0.817,4.871,0.0122,-0.0083,9.7918,-0.0215,-0.0605,0.0344,0.16908819791265894,LOW,0,0
2025-04-03 04:00:00,03-04-2025,04:00:00,0.0,0.46,0.83,14.81,0.435,4.35,-0.0401,-0.2403,11.508,1.088,0.795,4.996,-0.0172,-0.0005,9.8161,-0.0412,0.0202,0.0398,0.16775939761374348,LOW,0,0
2025-04-03 05:00:00,03-04-2025,05:00:00,0.16,0.56,0.98,14.96,0.452,4.52,-0.0328,-0.1959,11.517,1.092,0.784,5.156,-0.0024,0.0128,9.8324,0.0083,-0.0452,-0.02,0.17068302706682953,LOW,0,0
2025-04-03 06:00:00,03-04-2025,06:00:00,0.03,0.34,1.01,14.96,0.435,4.35,-0.0593,-0.2257,11.515,1.086,0.757,4.895,0.0181,0.009,9.8052,0.0166,-0.0621,-0.0186,0.16911252890906323,LOW,0,0
2025-04-03 07:00:00,03-04-2025,07:00:00,0.0,0.34,0.78,14.96,0.415,4.15,-0.0774,-0.1937,11.52,1.056,0.824,5.066,-0.0095,-0.0036,9.7935,0.0123,-0.0063,0.0278,0.16572212632849254,LOW,0,0
2025-04-03 08:00:00,03-04-2025,08:00:00,0.1,0.28,0.85,15.01,0.423,4.23,-0.0615,-0.1634,11.484,1.102,0.796,5.045,-0.0001,-0.0009,9.833,-0.0503,-0.0736,-0.0223,0.1662399965753931,LOW,0,0
2025-04-03 09:00:00,03-04-2025,09:00:00,0.0,0.28,0.85,15.01,0.414,4.14,-0.0305,-0.1688,11.49,1.089,0.81,5.016,-0.001,0.0051,9.8224,0.0796,-0.0188,-0.0195,0.16542604671935746,LOW,0,0
2025-04-03 10:00:00,03-04-2025,10:00:00,0.01,0.29,0.84,14.93,0.428,4.28,-0.0067,-0.1188,11.493,1.09,0.805,4.951,-0.022,-0.0007,9.8158,-0.0301,0.0163,0.057,0.16684387543517998,LOW,0,0
2025-04-03 11:00:00,03-04-2025,11:00:00,0.11,0.25,0.95,14.97,0.404,4.04,-0.0478,-0.1539,11.498,1.066,0.795,5.052,0.0076,-0.028,9.8753,-0.0531,0.0358,0.0375,0.16522782777804912,LOW,0,0
2025-04-03 12:00:00,03-04-2025,12:00:00,0.04,0.26,0.93,15.01,0.4,4.0,-0.0343,-0.1651,11.501,1.132,0.794,5.142,0.0098,0.0122,9.8169,0.0232,0.0143,0.0046,0.16473553733038024,LOW,0,0
2025-04-03 13:00:00,03-04-2025,13:00:00,0.3,0.57,1.23,15.31,0.402,4.02,-0.0132,-0.1805,11.49,1.122,0.805,4.964,-0.0035,-0.0003,9.8228,0.0403,-0.0286,0.0234,0.16679122496208867,LOW,0,0
2025-04-03 14:00:00,03-04-2025,14:00:00,0.0,0.47,1.23,15.31,0.394,3.94,-0.0298,-0.1988,11.488,1.115,0.787,4.904,0.0136,-0.0107,9.8181,0.0123,0.0341,0.0454,0.16593694840595494,LOW,0,0
2025-04-03 15:00:00,03-04-2025,15:00:00,0.08,0.55,1.32,15.19,0.412,4.12,-0.0021,-0.1797,11.477,1.105,0.832,5.071,0.0161,-0.0093,9.7778,-0.0131,0.0009,-0.0145,0.1681968345930755,LOW,0,0
2025-04-03 16:00:00,03-04-2025,16:00:00,0.11,0.65,1.42,15.19,0.407,4.07,-0.0207,-0.1731,11.47,1.097,0.8,4.961,-0.0096,-0.0193,9.842,-0.0447,0.0446,0.0196,0.16824277387738215,LOW,0,0
2025-04-03 17:00:00,03-04-2025,17:00:00,0.0,0.53,1.42,15.15,0.413,4.13,0.0083,-0.1324,11.473,1.143,0.808,4.988,-0.0082,-0.0059,9.8076,-0.0046,0.0131,0.0682,0.16891022879804882,LOW,0,0
2025-04-03 18:00:00,03-04-2025,18:00:00,0.0,0.49,1.42,15.08,0.404,4.04,0.004,-0.1522,11.481,1.068,0.803,4.934,-0.0133,0.0092,9.7996,-0.0024,-0.0407,0.0741,0.1681319422801016,LOW,0,0
2025-04-03 19:00:00,03-04-2025,19:00:00,0.14,0.33,1.56,3.08,0.398,3.98,-0.0044,-0.1336,11.481,1.117,0.8,5.12,0.002,0.005,9.7866,-0.0507,-0.0043,0.0433,0.16847333428701994,LOW,0,0
2025-04-03 20:00:00,03-04-2025,20:00:00,0.0,0.33,1.53,3.06,0.397,3.97,0.0035,-0.1183,11.444,1.07,0.784,5.026,-0.0168,-0.026,9.8474,-0.0396,-0.0372,0.0516,0.1675065176114597,LOW,0,0
2025-04-03 21:00:00,03-04-2025,21:00:00,0.08,0.32,1.61,3.14,0.374,3.74,-0.0382,-0.1223,11.448,1.149,0.768,5.067,0.0252,-0.0178,9.8665,0.0246,-0.0049,0.0174,0.16577024666887197,LOW,0,0
2025-04-03 22:00:00,03-04-2025,22:00:00,0.05,0.27,1.66,3.19,0.357,3.57,-0.0502,-0.1176,11.524,1.104,0.853,4.951,0.0118,0.0152,9.7873,-0.0025,-0.016,-0.05,0.16572709754233383,LOW,0,0
2025-04-03 23:00:00,03-04-2025,23:00:00,0.02,0.28,1.63,3.13,0.349,3.49,-0.0641,-0.1364,11.518,1.116,0.799,4.92,0.0009,-0.0182,9.7829,0.0171,0.0474,0.0539,0.16459677604135486,LOW,0,0
2025-04-04 00:00:00,04-04-2025,00:00:00,0.16,0.44,1.54,3.29,0.346,3.46,-0.0588,-0.1483,11.522,1.113,0.798,5.014,-0.0075,-0.0043,9.8368,0.0211,0.0244,-0.0037,0.16374696795475968,LOW,0,0
2025-04-04 01:00:00,04-04-2025,01:00:00,0.04,0.35,1.58,3.34,0.34,3.4,-0.0582,-0.1531,11.517,1.083,0.817,5.078,0.0189,-0.0081,9.8251,-0.0073,0.0235,-0.0076,0.16331680738756238,LOW,0,0
2025-04-04 02:00:00,04-04-2025,02:00:00,0.08,0.42,1.5,3.41,0.304,3.04,-0.0934,-0.1812,11.517,1.083,0.78,4.938,-0.0025,-0.0199,9.8131,-0.1135,0.0075,0.0846,0.1590871325232429,LOW,0,0
2025-04-04 03:00:00,04-04-2025,03:00:00,0.05,0.39,1.54,3.46,0.318,3.18,-0.0562,-0.1269,11.518,1.094,0.787,4.963,-0.0073,0.0264,9.8152,-0.0283,0.0256,0.0056,0.16081049501542422,LOW,0,0
2025-04-04 04:00:00,04-04-2025,04:00:00,0.01,0.35,1.55,3.35,0.312,3.12,-0.0454,-0.1229,11.525,1.077,0.818,4.798,0.0073,-0.0084,9.776,-0.0779,0.0496,-0.0217,0.16038959620808926,LOW,0,0
2025-04-04 05:00:00,04-04-2025,05:00:00,0.0,0.34,1.4,3.27,0.283,2.83,-0.0657,-0.1693,11.519,1.099,0.779,4.904,0.0226,-0.0081,9.8242,0.0041,0.0047,0.0168,0.15629154193506792,LOW,0,0
2025-04-04 06:00:00,04-04-2025,06:00:00,0.0,0.17,1.37,3.22,0.271,2.71,-0.0749,-0.1639,11.515,1.125,0.805,4.919,0.0139,-0.0055,9.8123,-0.0236,-0.0182,0.0391,0.15478757716315472,LOW,0,0
2025-04-04 07:00:00,04-04-2025,07:00:00,0.07,0.21,1.45,3.29,0.295,2.95,-0.0446,-0.1203,11.526,1.093,0.827,5.084,-0.0022,-0.0087,9.8079,0.0156,-0.0445,-0.0232,0.15798548055989267,LOW,0,0
2025-04-04 08:00:00,04-04-2025,08:00:00,0.06,0.19,1.4,3.21,0.279,2.79,-0.0249,-0.1446,11.525,1.098,0.818,4.747,0.0012,0.0237,9.8333,0.0073,0.0125,-0.0489,0.15598922534031062,LOW,0,0
2025-04-04 09:00:00,04-04-2025,09:00:00,0.07,0.21,1.47,3.23,0.31,3.1,-0.0074,-0.1038,11.513,1.063,0.796,4.967,0.0012,0.0016,9.8138,-0.117,-0.046,-0.0341,0.15942504749193165,LOW,0,0
2025-04-04 10:00:00,04-04-2025,10:00:00,0.45,0.66,1.92,3.56,0.304,3.04,-0.0079,-0.1242,11.509,1.14,0.79,4.913,0.0006,0.007,9.7566,0.0578,0.0488,0.0717,0.16181053493224615,LOW,0,0
2025-04-04 11:00:00,04-04-2025,11:00:00,0.0,0.66,1.81,3.44,0.328,3.28,0.0455,-0.076,11.519,1.106,0.821,4.914,0.0017,-0.0046,9.8209,-0.0394,0.01,0.0784,0.1636940576250403,LOW,0,0
2025-04-04 12:00:00,04-04-2025,12:00:00,0.0,0.66,1.76,3.44,0.348,3.48,0.0769,-0.0527,11.521,1.134,0.87,5.031,0.0089,0.0254,9.7392,-0.0109,-0.0017,0.057,0.16543505689379473,LOW,0,0
2025-04-04 13:00:00,04-04-2025,13:00:00,13.17,13.75,14.63,16.61,0.536,5.36,0.2406,0.1336,11.526,1.076,0.815,5.043,0.0092,-0.0078,9.832,-0.0185,-0.0076,-0.0845,0.2725857631218054,LOW,0,0
2025-04-04 14:00:00,04-04-2025,14:00:00,0.0,13.69,14.63,16.61,0.563,5.63,0.2838,0.1689,11.534,1.076,0.779,4.862,-0.0076,-0.0023,9.7786,-0.0409,-0.021,0.0121,0.2754912360850621,LOW,0,0
2025-04-04 15:00:00,04-04-2025,15:00:00,2.59,16.21,17.14,19.19,0.633,6.33,0.3226,0.2208,11.599,1.122,0.863,4.924,0.0008,0.0006,9.8393,0.0333,-0.0278,-0.0014,0.3009412553760855,MODERATE,0,0
2025-04-04 16:00:00,04-04-2025,16:00:00,0.0,15.76,17.04,19.19,0.684,6.84,0.3806,0.2771,11.733,1.189,0.853,5.082,0.0357,-0.0029,9.8741,0.4494,-0.1032,-0.0212,0.3078669640641556,MODERATE,0,0
2025-04-04 17:00:00,04-04-2025,17:00:00,0.09,15.85,17.12,19.28,0.747,7.47,0.4185,0.3342,11.737,1.123,0.78,5.001,-0.0074,-0.0031,9.773,0.0063,0.0377,-0.0493,0.31493078521555484,MODERATE,0,0
2025-04-04 18:00:00,04-04-2025,18:00:00,0.0,15.85,17.12,19.28,0.785,7.85,0.4374,0.3807,11.798,1.126,0.831,4.887,0.0127,0.0126,9.8767,-0.0553,0.0216,-0.002,0.31990692981296764,MODERATE,0,0
2025-04-04 19:00:00,04-04-2025,19:00:00,0.07,2.75,17.05,19.35,0.763,7.63,0.2271,0.365,11.798,1.074,0.809,4.944,0.0089,-0.0097,9.7809,-0.0067,-0.0001,-0.0564,0.31717806750311683,MODERATE,0,0
2025-04-04 20:00:00,04-04-2025,20:00:00,0.0,2.75,17.05,19.28,0.77,7.7,0.2074,0.3729,11.825,1.141,0.854,4.92,0.016,0.0048,9.8512,-0.0107,-0.0396,0.0529,0.3183758091331005,MODERATE,0,0
2025-04-04 21:00:00,04-04-2025,21:00:00,0.0,0.16,16.98,19.28,0.751,7.51,0.1186,0.3776,11.818,1.138,0.836,5.077,-0.0079,-0.0025,9.816,-0.0138,-0.0215,-0.0377,0.3158291050967072,MODERATE,0,0
2025-04-04 22:00:00,04-04-2025,22:00:00,0.0,0.16,16.92,19.28,0.737,7.37,0.0525,0.3798,11.818,1.119,0.795,5.001,0.0158,-0.0052,9.8333,-0.0092,-0.055,-0.0716,0.31398709542779124,MODERATE,0,0
2025-04-04 23:00:00,04-04-2025,23:00:00,0.0,0.07,16.91,19.28,0.723,7.23,-0.0235,0.3748,11.786,1.094,0.825,4.829,-0.0015,-0.0007,9.7949,-0.0006,0.0056,-0.0589,0.31191566946390736,MODERATE,0,0
2025-04-05 00:00:00,05-04-2025,00:00:00,0.0,0.07,16.75,19.22,0.724,7.24,-0.0613,0.3781,11.776,1.092,0.776,4.917,0.0024,-0.0012,9.7915,-0.0184,0.0016,0.0476,0.31074784865948957,MODERATE,0,0
2025-04-05 01:00:00,05-04-2025,01:00:00,0.1,0.1,16.81,19.32,0.735,7.35,-0.0276,0.3955,11.773,1.097,0.796,4.876,0.023,-0.0099,9.7948,0.0065,-0.0427,-0.0017,0.3122293833645059,MODERATE,0,0
2025-04-05 02:00:00,05-04-2025,02:00:00,0.0,0.1,16.73,19.32,0.76,7.6,-0.0097,0.4566,11.775,1.083,0.83,4.883,0.0139,0.0024,9.8842,-0.0189,0.014,-0.1158,0.3142772976258703,MODERATE,0,0
2025-04-05 03:00:00,05-04-2025,03:00:00,0.0,0.1,16.69,19.11,0.735,7.35,-0.0166,0.4172,11.781,1.094,0.795,5.013,0.0122,-0.0159,9.8108,0.0685,-0.0576,-0.0073,0.31155316364218627,MODERATE,0,0
2025-04-05 04:00:00,05-04-2025,04:00:00,0.05,0.15,16.73,19.11,0.725,7.25,-0.0122,0.413,11.772,1.076,0.809,4.881,-0.0109,-0.0162,9.8473,-0.0611,0.0335,0.0396,0.31064236978978943,MODERATE,0,0
2025-04-05 05:00:00,05-04-2025,05:00:00,0.0,0.15,16.73,19.11,0.735,7.35,0.0112,0.4517,11.778,1.14,0.813,4.924,0.0065,-0.018,9.7875,0.0269,-0.0204,-0.047,0.3117726263266114,MODERATE,0,0
2025-04-05 06:00:00,05-04-2025,06:00:00,0.0,0.15,16.73,19.11,0.734,7.34,0.0108,0.4638,11.594,0.991,0.733,4.979,-0.041,-0.0395,9.8467,0.1793,0.2511,0.0691,0.30838927257021875,MODERATE,0,0
2025-04-05 07:00:00,05-04-2025,07:00:00,0.0,0.05,16.65,18.88,0.714,7.14,-0.021,0.4191,11.596,1.118,0.808,4.977,-0.0119,0.0019,9.7812,-0.0492,0.0193,-0.0226,0.30583248748007835,MODERATE,0,0
2025-04-05 08:00:00,05-04-2025,08:00:00,0.0,0.05,16.6,18.85,0.731,7.31,-0.0296,0.4519,11.605,1.114,0.817,4.9,-0.003,-0.007,9.8496,-0.039,0.0084,-0.0745,0.3073913284753754,MODERATE,0,0
2025-04-05 09:00:00,05-04-2025,09:00:00,0.19,0.24,16.71,19.04,0.732,7.32,-0.0025,0.4221,11.609,1.103,0.812,4.949,0.0142,-0.0109,9.7624,-0.0303,0.037,0.0193,0.30831561545559194,MODERATE,0,0
2025-04-05 10:00:00,05-04-2025,10:00:00,5.55,5.74,21.81,24.56,0.842,8.42,0.1173,0.5382,11.609,1.046,0.81,5.0,-0.0023,-0.0097,9.7953,0.0395,-0.035,0.0113,0.35437365287733535,MODERATE,0,0
2025-04-05 11:00:00,05-04-2025,11:00:00,0.0,5.74,21.81,24.56,0.865,8.65,0.1306,0.5368,11.609,1.078,0.845,4.865,-0.0001,0.001,9.8015,0.0486,0.0625,0.0052,0.3567271658792156,MODERATE,0,0
2025-04-05 12:00:00,05-04-2025,12:00:00,0.05,5.79,21.86,24.55,0.877,8.77,0.1427,0.5295,11.604,1.085,0.798,4.992,0.0077,-0.003,9.8047,0.0125,-0.0167,0.0526,0.3582071244755098,MODERATE,0,0
2025-04-05 13:00:00,05-04-2025,13:00:00,0.15,5.94,8.84,24.71,0.878,8.78,0.1632,0.3417,11.608,1.125,0.829,4.918,0.0023,-0.0251,9.7992,0.0044,-0.0057,-0.0367,0.2695330492018757,LOW,0,0
2025-04-05 14:00:00,05-04-2025,14:00:00,0.0,5.94,8.84,24.71,0.859,8.59,0.1287,0.2968,11.597,1.139,0.855,4.975,-0.0097,-0.0212,9.8762,0.0827,-0.0552,0.0428,0.2673926944495316,LOW,0,0
2025-04-05 15:00:00,05-04-2025,15:00:00,0.0,5.76,6.25,24.71,0.89,8.9,0.1576,0.2571,11.512,1.066,0.763,5.013,-0.0107,-0.0022,9.8309,-0.0229,-0.0278,-0.0492,0.25137511827233017,LOW,0,0
2025-04-05 16:00:00,05-04-2025,16:00:00,0.0,0.2,6.25,24.71,0.873,8.73,0.0308,0.1884,11.498,1.095,0.846,4.828,-0.0141,-0.0089,9.805,-0.0221,-0.1047,0.0496,0.24938592181736477,LOW,0,0
2025-04-05 17:00:00,05-04-2025,17:00:00,0.01,0.22,6.18,24.72,0.825,8.25,-0.0398,0.0785,11.461,1.091,0.831,4.772,-0.0142,-0.0221,9.8374,-0.0466,0.0564,0.0203,0.24333679479423054,LOW,0,0
2025-04-05 18:00:00,05-04-2025,18:00:00,0.01,0.18,6.19,24.74,0.828,8.28,-0.049,0.0431,11.456,1.125,0.872,4.992,0.0077,0.0219,9.8331,-0.057,-0.0124,0.0731,0.24362285582866589,LOW,0,0
